DATE,COUNTRY,LEAGUE,TYPE,SEASON,HOME_TEAM,AWAY_TEAM,FTR,FTHG,FTAG,HTR,HTHG,HTAG,ETR,ETHG,ETAG,PENR,PENHG,PENAG,H_ST,H_SOG,H_SFG,H_PT,H_COR,H_FL,H_YC,H_RC,A_ST,A_SOG,A_SFG,A_PT,A_COR,A_FL,A_YC,A_RC
2022-09-17,Italy,Serie A,LEAGUE,2022/2023,Spezia,Sampdoria,H,2,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,8,4,4,52,3,17,4,0,11,8,3,48,6,14,5,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Roma,Atalanta,A,0,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,21,5,16,56,5,9,0,0,4,1,3,44,1,19,7,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Roma,Atalanta,A,0,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,21,5,16,56,5,9,0,0,4,1,3,44,1,19,7,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Roma,Atalanta,A,0,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,21,5,16,56,5,9,0,0,4,1,3,44,1,19,7,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Roma,Atalanta,A,0,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,21,5,16,56,5,9,0,0,4,1,3,44,1,19,7,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Udinese,Inter,H,3,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,21,7,14,44,7,11,3,0,15,4,11,56,4,13,4,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Udinese,Inter,H,3,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,21,7,14,44,7,11,3,0,15,4,11,56,4,13,4,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Udinese,Inter,H,3,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,21,7,14,44,7,11,3,0,15,4,11,56,4,13,4,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Udinese,Inter,H,3,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,21,7,14,44,7,11,3,0,15,4,11,56,4,13,4,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Monza,Juventus,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,17,5,12,60,5,16,2,0,10,2,8,40,3,17,1,1
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Monza,Juventus,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,17,5,12,60,5,16,2,0,10,2,8,40,3,17,1,1
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Monza,Juventus,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,17,5,12,60,5,16,2,0,10,2,8,40,3,17,1,1
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Monza,Juventus,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,17,5,12,60,5,16,2,0,10,2,8,40,3,17,1,1
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Milan,Napoli,A,1,2,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,19,5,14,51,9,18,4,0,8,4,4,49,4,11,3,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Milan,Napoli,A,1,2,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,19,5,14,51,9,18,4,0,8,4,4,49,4,11,3,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Milan,Napoli,A,1,2,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,19,5,14,51,9,18,4,0,8,4,4,49,4,11,3,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Milan,Napoli,A,1,2,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,19,5,14,51,9,18,4,0,8,4,4,49,4,11,3,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Lazio,A,0,4,A,0,3,N/A,N/A,N/A,N/A,N/A,N/A,17,3,14,44,8,12,1,0,13,5,8,56,5,9,1,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Lazio,A,0,4,A,0,3,N/A,N/A,N/A,N/A,N/A,N/A,17,3,14,44,8,12,1,0,13,5,8,56,5,9,1,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Lazio,A,0,4,A,0,3,N/A,N/A,N/A,N/A,N/A,N/A,17,3,14,44,8,12,1,0,13,5,8,56,5,9,1,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Lazio,A,0,4,A,0,3,N/A,N/A,N/A,N/A,N/A,N/A,17,3,14,44,8,12,1,0,13,5,8,56,5,9,1,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Fiorentina,Hellas Verona,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,15,9,6,44,7,18,4,0,9,2,7,56,3,17,4,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Fiorentina,Hellas Verona,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,15,9,6,44,7,18,4,0,9,2,7,56,3,17,4,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Fiorentina,Hellas Verona,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,15,9,6,44,7,18,4,0,9,2,7,56,3,17,4,0
2022-09-18,Italy,Serie A,LEAGUE,2022/2023,Fiorentina,Hellas Verona,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,15,9,6,44,7,18,4,0,9,2,7,56,3,17,4,0
2022-10-01,Italy,Serie A,LEAGUE,2022/2023,Napoli,Torino,H,3,1,H,3,1,N/A,N/A,N/A,N/A,N/A,N/A,16,7,9,49,4,4,0,0,14,3,11,51,4,17,2,0
2022-10-01,Italy,Serie A,LEAGUE,2022/2023,Napoli,Torino,H,3,1,H,3,1,N/A,N/A,N/A,N/A,N/A,N/A,16,7,9,49,4,4,0,0,14,3,11,51,4,17,2,0
2022-10-01,Italy,Serie A,LEAGUE,2022/2023,Napoli,Torino,H,3,1,H,3,1,N/A,N/A,N/A,N/A,N/A,N/A,16,7,9,49,4,4,0,0,14,3,11,51,4,17,2,0
2022-10-01,Italy,Serie A,LEAGUE,2022/2023,Napoli,Torino,H,3,1,H,3,1,N/A,N/A,N/A,N/A,N/A,N/A,16,7,9,49,4,4,0,0,14,3,11,51,4,17,2,0
2022-10-01,Italy,Serie A,LEAGUE,2022/2023,Empoli,Milan,A,1,3,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,16,4,12,43,3,15,3,0,19,6,13,57,7,10,2,0
2022-10-01,Italy,Serie A,LEAGUE,2022/2023,Empoli,Milan,A,1,3,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,16,4,12,43,3,15,3,0,19,6,13,57,7,10,2,0
2022-10-01,Italy,Serie A,LEAGUE,2022/2023,Empoli,Milan,A,1,3,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,16,4,12,43,3,15,3,0,19,6,13,57,7,10,2,0
2022-10-01,Italy,Serie A,LEAGUE,2022/2023,Empoli,Milan,A,1,3,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,16,4,12,43,3,15,3,0,19,6,13,57,7,10,2,0
2022-10-01,Italy,Serie A,LEAGUE,2022/2023,Inter,Roma,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,16,3,13,58,5,15,4,0,11,5,6,42,1,14,3,0
2022-10-01,Italy,Serie A,LEAGUE,2022/2023,Inter,Roma,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,16,3,13,58,5,15,4,0,11,5,6,42,1,14,3,0
2022-10-01,Italy,Serie A,LEAGUE,2022/2023,Inter,Roma,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,16,3,13,58,5,15,4,0,11,5,6,42,1,14,3,0
2022-10-01,Italy,Serie A,LEAGUE,2022/2023,Inter,Roma,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,16,3,13,58,5,15,4,0,11,5,6,42,1,14,3,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Juventus,Bologna,H,3,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,17,8,9,48,2,11,0,0,9,1,8,52,4,15,1,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Juventus,Bologna,H,3,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,17,8,9,48,2,11,0,0,9,1,8,52,4,15,1,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Juventus,Bologna,H,3,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,17,8,9,48,2,11,0,0,9,1,8,52,4,15,1,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Juventus,Bologna,H,3,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,17,8,9,48,2,11,0,0,9,1,8,52,4,15,1,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Sampdoria,Monza,A,0,3,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,4,1,3,50,2,1,2,0,13,7,6,50,4,1,2,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Sampdoria,Monza,A,0,3,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,4,1,3,50,2,1,2,0,13,7,6,50,4,1,2,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Sampdoria,Monza,A,0,3,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,4,1,3,50,2,1,2,0,13,7,6,50,4,1,2,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Sampdoria,Monza,A,0,3,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,4,1,3,50,2,1,2,0,13,7,6,50,4,1,2,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Lazio,Spezia,H,4,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,12,5,7,61,3,3,0,0,14,2,12,39,6,14,2,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Lazio,Spezia,H,4,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,12,5,7,61,3,3,0,0,14,2,12,39,6,14,2,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Lazio,Spezia,H,4,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,12,5,7,61,3,3,0,0,14,2,12,39,6,14,2,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Lazio,Spezia,H,4,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,12,5,7,61,3,3,0,0,14,2,12,39,6,14,2,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Sassuolo,Salernitana,H,5,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,16,10,6,44,1,10,1,0,6,1,5,56,2,8,1,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Sassuolo,Salernitana,H,5,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,16,10,6,44,1,10,1,0,6,1,5,56,2,8,1,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Sassuolo,Salernitana,H,5,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,16,10,6,44,1,10,1,0,6,1,5,56,2,8,1,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Sassuolo,Salernitana,H,5,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,16,10,6,44,1,10,1,0,6,1,5,56,2,8,1,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Lecce,Cremonese,D,1,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,6,1,5,55,1,11,3,0,14,4,10,45,8,15,1,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Lecce,Cremonese,D,1,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,6,1,5,55,1,11,3,0,14,4,10,45,8,15,1,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Lecce,Cremonese,D,1,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,6,1,5,55,1,11,3,0,14,4,10,45,8,15,1,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Lecce,Cremonese,D,1,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,6,1,5,55,1,11,3,0,14,4,10,45,8,15,1,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Fiorentina,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,5,6,38,1,12,2,0,16,5,11,62,5,10,2,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Fiorentina,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,5,6,38,1,12,2,0,16,5,11,62,5,10,2,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Fiorentina,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,5,6,38,1,12,2,0,16,5,11,62,5,10,2,0
2022-10-02,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Fiorentina,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,11,5,6,38,1,12,2,0,16,5,11,62,5,10,2,0
2022-10-03,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Udinese,A,1,2,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,6,2,4,31,4,15,3,0,22,9,13,69,9,11,3,0
2022-10-03,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Udinese,A,1,2,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,6,2,4,31,4,15,3,0,22,9,13,69,9,11,3,0
2022-10-03,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Udinese,A,1,2,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,6,2,4,31,4,15,3,0,22,9,13,69,9,11,3,0
2022-10-03,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Udinese,A,1,2,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,6,2,4,31,4,15,3,0,22,9,13,69,9,11,3,0
2022-10-08,Italy,Serie A,LEAGUE,2022/2023,Bologna,Sampdoria,D,1,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,9,2,7,51,2,17,2,0,9,2,7,49,5,21,3,0
2022-10-08,Italy,Serie A,LEAGUE,2022/2023,Bologna,Sampdoria,D,1,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,9,2,7,51,2,17,2,0,9,2,7,49,5,21,3,0
2022-10-08,Italy,Serie A,LEAGUE,2022/2023,Bologna,Sampdoria,D,1,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,9,2,7,51,2,17,2,0,9,2,7,49,5,21,3,0
2022-10-08,Italy,Serie A,LEAGUE,2022/2023,Bologna,Sampdoria,D,1,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,9,2,7,51,2,17,2,0,9,2,7,49,5,21,3,0
2022-10-08,Italy,Serie A,LEAGUE,2022/2023,Milan,Juventus,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,21,3,18,40,9,7,2,0,9,2,7,60,3,7,3,0
2022-10-08,Italy,Serie A,LEAGUE,2022/2023,Milan,Juventus,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,21,3,18,40,9,7,2,0,9,2,7,60,3,7,3,0
2022-10-08,Italy,Serie A,LEAGUE,2022/2023,Milan,Juventus,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,21,3,18,40,9,7,2,0,9,2,7,60,3,7,3,0
2022-10-08,Italy,Serie A,LEAGUE,2022/2023,Milan,Juventus,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,21,3,18,40,9,7,2,0,9,2,7,60,3,7,3,0
2022-10-08,Italy,Serie A,LEAGUE,2022/2023,Sassuolo,Inter,A,1,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,17,3,14,52,6,14,3,0,17,5,12,48,5,17,2,0
2022-10-08,Italy,Serie A,LEAGUE,2022/2023,Sassuolo,Inter,A,1,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,17,3,14,52,6,14,3,0,17,5,12,48,5,17,2,0
2022-10-08,Italy,Serie A,LEAGUE,2022/2023,Sassuolo,Inter,A,1,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,17,3,14,52,6,14,3,0,17,5,12,48,5,17,2,0
2022-10-08,Italy,Serie A,LEAGUE,2022/2023,Sassuolo,Inter,A,1,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,17,3,14,52,6,14,3,0,17,5,12,48,5,17,2,0
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Salernitana,Hellas Verona,H,2,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,14,4,10,40,1,9,3,1,12,3,9,60,6,15,3,1
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Salernitana,Hellas Verona,H,2,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,14,4,10,40,1,9,3,1,12,3,9,60,6,15,3,1
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Salernitana,Hellas Verona,H,2,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,14,4,10,40,1,9,3,1,12,3,9,60,6,15,3,1
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Salernitana,Hellas Verona,H,2,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,14,4,10,40,1,9,3,1,12,3,9,60,6,15,3,1
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Torino,Empoli,D,1,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,23,9,14,67,6,15,2,0,7,3,4,33,1,9,4,0
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Torino,Empoli,D,1,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,23,9,14,67,6,15,2,0,7,3,4,33,1,9,4,0
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Torino,Empoli,D,1,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,23,9,14,67,6,15,2,0,7,3,4,33,1,9,4,0
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Torino,Empoli,D,1,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,23,9,14,67,6,15,2,0,7,3,4,33,1,9,4,0
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Roma,Lecce,H,2,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,22,7,15,67,13,12,2,0,7,3,4,33,4,11,2,1
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Roma,Lecce,H,2,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,22,7,15,67,13,12,2,0,7,3,4,33,4,11,2,1
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Roma,Lecce,H,2,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,22,7,15,67,13,12,2,0,7,3,4,33,4,11,2,1
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Roma,Lecce,H,2,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,22,7,15,67,13,12,2,0,7,3,4,33,4,11,2,1
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Udinese,Atalanta,D,2,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,11,2,9,59,5,11,2,0,8,3,5,41,3,12,3,0
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Udinese,Atalanta,D,2,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,11,2,9,59,5,11,2,0,8,3,5,41,3,12,3,0
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Udinese,Atalanta,D,2,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,11,2,9,59,5,11,2,0,8,3,5,41,3,12,3,0
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Udinese,Atalanta,D,2,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,11,2,9,59,5,11,2,0,8,3,5,41,3,12,3,0
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Napoli,A,1,4,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,14,1,13,30,5,3,2,0,21,9,12,70,2,0,0,0
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Napoli,A,1,4,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,14,1,13,30,5,3,2,0,21,9,12,70,2,0,0,0
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Napoli,A,1,4,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,14,1,13,30,5,3,2,0,21,9,12,70,2,0,0,0
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Napoli,A,1,4,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,14,1,13,30,5,3,2,0,21,9,12,70,2,0,0,0
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Monza,Spezia,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,7,4,3,48,3,10,3,0,9,1,8,52,6,20,2,0
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Monza,Spezia,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,7,4,3,48,3,10,3,0,9,1,8,52,6,20,2,0
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Monza,Spezia,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,7,4,3,48,3,10,3,0,9,1,8,52,6,20,2,0
2022-10-09,Italy,Serie A,LEAGUE,2022/2023,Monza,Spezia,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,7,4,3,48,3,10,3,0,9,1,8,52,6,20,2,0
2022-10-10,Italy,Serie A,LEAGUE,2022/2023,Fiorentina,Lazio,A,0,4,A,0,2,N/A,N/A,N/A,N/A,N/A,N/A,23,3,20,62,9,1,4,0,10,6,4,38,2,0,1,0
2022-10-10,Italy,Serie A,LEAGUE,2022/2023,Fiorentina,Lazio,A,0,4,A,0,2,N/A,N/A,N/A,N/A,N/A,N/A,23,3,20,62,9,1,4,0,10,6,4,38,2,0,1,0
2022-10-10,Italy,Serie A,LEAGUE,2022/2023,Fiorentina,Lazio,A,0,4,A,0,2,N/A,N/A,N/A,N/A,N/A,N/A,23,3,20,62,9,1,4,0,10,6,4,38,2,0,1,0
2022-10-10,Italy,Serie A,LEAGUE,2022/2023,Fiorentina,Lazio,A,0,4,A,0,2,N/A,N/A,N/A,N/A,N/A,N/A,23,3,20,62,9,1,4,0,10,6,4,38,2,0,1,0
2022-10-15,Italy,Serie A,LEAGUE,2022/2023,Empoli,Monza,H,1,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,12,7,5,36,2,17,5,0,15,4,11,64,9,14,3,1
2022-10-15,Italy,Serie A,LEAGUE,2022/2023,Empoli,Monza,H,1,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,12,7,5,36,2,17,5,0,15,4,11,64,9,14,3,1
2022-10-15,Italy,Serie A,LEAGUE,2022/2023,Empoli,Monza,H,1,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,12,7,5,36,2,17,5,0,15,4,11,64,9,14,3,1
2022-10-15,Italy,Serie A,LEAGUE,2022/2023,Empoli,Monza,H,1,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,12,7,5,36,2,17,5,0,15,4,11,64,9,14,3,1
2022-10-15,Italy,Serie A,LEAGUE,2022/2023,Torino,Juventus,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,2,13,53,3,1,2,0,13,8,5,47,6,0,0,0
2022-10-15,Italy,Serie A,LEAGUE,2022/2023,Torino,Juventus,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,2,13,53,3,1,2,0,13,8,5,47,6,0,0,0
2022-10-15,Italy,Serie A,LEAGUE,2022/2023,Torino,Juventus,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,2,13,53,3,1,2,0,13,8,5,47,6,0,0,0
2022-10-15,Italy,Serie A,LEAGUE,2022/2023,Torino,Juventus,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,15,2,13,53,3,1,2,0,13,8,5,47,6,0,0,0
2022-10-15,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Sassuolo,H,2,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,17,5,12,48,3,10,1,0,11,2,9,52,3,8,4,0
2022-10-15,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Sassuolo,H,2,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,17,5,12,48,3,10,1,0,11,2,9,52,3,8,4,0
2022-10-15,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Sassuolo,H,2,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,17,5,12,48,3,10,1,0,11,2,9,52,3,8,4,0
2022-10-15,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Sassuolo,H,2,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,17,5,12,48,3,10,1,0,11,2,9,52,3,8,4,0
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Milan,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,19,3,16,46,9,7,3,0,17,5,12,54,3,9,2,0
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Milan,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,19,3,16,46,9,7,3,0,17,5,12,54,3,9,2,0
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Milan,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,19,3,16,46,9,7,3,0,17,5,12,54,3,9,2,0
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Milan,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,19,3,16,46,9,7,3,0,17,5,12,54,3,9,2,0
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Napoli,Bologna,H,3,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,30,10,20,48,6,6,0,0,15,2,13,52,4,10,4,0
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Napoli,Bologna,H,3,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,30,10,20,48,6,6,0,0,15,2,13,52,4,10,4,0
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Napoli,Bologna,H,3,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,30,10,20,48,6,6,0,0,15,2,13,52,4,10,4,0
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Napoli,Bologna,H,3,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,30,10,20,48,6,6,0,0,15,2,13,52,4,10,4,0
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Inter,Salernitana,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,17,6,11,62,6,12,0,0,8,2,6,38,4,14,1,0
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Inter,Salernitana,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,17,6,11,62,6,12,0,0,8,2,6,38,4,14,1,0
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Inter,Salernitana,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,17,6,11,62,6,12,0,0,8,2,6,38,4,14,1,0
